	Feature_Name	Phenotypic_Class	ML_coefficient
465	DP__efficientnet_31	ADCCM	-0.008340481348825719
466	DP__efficientnet_31	Anaphase	0.0047077830163247455
467	DP__efficientnet_31	Apoptosis	0.0027954658954731193
468	DP__efficientnet_31	Binuclear	-0.0036318945153929385
469	DP__efficientnet_31	Elongated	-0.016234167905814625
470	DP__efficientnet_31	Grape	-0.0028227973594334554
471	DP__efficientnet_31	Hole	-0.006743288280708894
472	DP__efficientnet_31	Interphase	0.002111496047574116
473	DP__efficientnet_31	Large	0.01704848658216394
474	DP__efficientnet_31	Metaphase	-0.01531593018544916
475	DP__efficientnet_31	MetaphaseAlignment	0.0026060514166432254
