UMAP1	UMAP2	UMAP3	Mitocheck_Phenotypic_Class
6.5398884	7.54112	3.5849354	MetaphaseAlignment
8.008976	5.8975806	3.3548646	MetaphaseAlignment
7.758537	6.879953	4.1307535	MetaphaseAlignment
8.12761	6.564469	4.0936966	Prometaphase
8.15986	6.5177774	4.0804715	Prometaphase
5.7743654	8.377399	3.5873098	MetaphaseAlignment
5.0139794	9.353451	3.7226794	MetaphaseAlignment
8.075293	5.8427944	3.5167933	MetaphaseAlignment
7.8124	5.8949337	3.6207614	MetaphaseAlignment
5.8892612	8.928599	3.6389651	MetaphaseAlignment
6.589858	6.703807	3.4970708	MetaphaseAlignment
5.850086	9.002183	3.595169	MetaphaseAlignment
5.4118767	6.551887	2.7950785	Prometaphase
7.663562	6.8934646	3.999364	Prometaphase
7.297689	6.549543	4.304689	MetaphaseAlignment
5.5513906	7.554947	3.7412891	Prometaphase
7.704506	7.031123	4.1922107	Prometaphase
7.903513	6.8230343	4.1485205	Prometaphase
6.1318316	7.808185	3.546592	MetaphaseAlignment
6.132539	6.823349	5.1608934	MetaphaseAlignment
6.7031755	6.636036	4.7728987	Prometaphase
7.9217668	6.255168	4.0496216	Prometaphase
7.3966227	6.596068	3.1153271	MetaphaseAlignment
6.220808	7.2082973	4.7425957	MetaphaseAlignment
6.363967	7.21205	4.635011	MetaphaseAlignment
7.4121647	6.6508384	3.192257	MetaphaseAlignment
2.8528347	7.8606057	3.0208817	Interphase
3.2319133	6.614465	4.3362985	Polylobed
3.2461972	6.65629	4.230337	Polylobed
3.0804126	6.3795967	3.771476	Polylobed
2.7145193	6.0075817	3.450831	Polylobed
3.82783	6.695939	3.559205	Binuclear
4.4553757	8.610914	2.7265184	Interphase
3.9650328	6.9803157	3.6923156	Binuclear
6.946242	6.6411834	2.7541947	Interphase
3.3974297	9.576198	3.0983484	Interphase
4.0235453	6.79452	3.7786703	Binuclear
4.39191	6.6933885	4.214979	Binuclear
4.6962056	8.788341	2.528894	Interphase
4.575651	8.380163	2.657683	Interphase
8.08241	5.90517	2.9223537	MetaphaseAlignment
4.4623985	8.5744915	2.6587498	Interphase
7.6116967	6.4876485	3.7712862	MetaphaseAlignment
4.481535	7.348126	2.239205	Interphase
4.840855	8.783857	2.5242927	Interphase
8.946242	5.942364	3.6838915	Prometaphase
8.202123	5.9827037	2.6679745	MetaphaseAlignment
5.1493	7.6315084	3.7717338	Prometaphase
4.559237	6.0685062	3.0386748	Polylobed
5.993165	7.0694203	5.1642823	Artefact
4.3022065	6.2899475	2.9080806	Polylobed
6.2357697	7.172162	4.8870215	Artefact
4.154215	6.4125514	2.6871326	Polylobed
6.0909147	7.1106157	5.07902	Artefact
6.3202744	7.1802106	4.734565	Artefact
4.027747	6.127062	2.9635084	Binuclear
4.425623	5.7463098	3.1200972	Binuclear
8.905407	5.947881	3.6511981	Prometaphase
7.0560026	8.039652	3.305827	Prometaphase
5.913422	6.6139035	3.2417676	Interphase
2.836985	7.818819	3.0504544	Interphase
5.987535	6.5557957	2.10462	Interphase
5.204184	7.4680576	4.4033375	MetaphaseAlignment
5.413232	6.3371153	5.3935065	Polylobed
5.5514226	6.270878	5.4508586	Polylobed
7.5439916	6.411822	3.9726982	MetaphaseAlignment
7.4748006	6.9331007	4.017053	MetaphaseAlignment
6.075894	7.916704	3.5589213	MetaphaseAlignment
7.285548	6.5237813	4.2457566	MetaphaseAlignment
6.286638	7.3751903	4.8223896	Prometaphase
7.6575813	6.299306	3.4859595	Prometaphase
7.883844	5.918935	3.1890118	MetaphaseAlignment
7.755843	6.360261	3.76478	MetaphaseAlignment
4.3458705	8.538281	4.3288293	Polylobed
4.322909	8.533818	4.314966	Polylobed
3.492105	5.6483717	4.063902	Polylobed
4.2858295	8.537368	4.3102665	Polylobed
5.8716736	8.810761	3.4507694	MetaphaseAlignment
2.6729498	6.774546	4.2760916	Polylobed
2.580649	6.7755437	4.340617	Polylobed
3.0333118	9.132522	3.7795572	Polylobed
7.9547424	5.7537894	3.386923	MetaphaseAlignment
4.114799	6.511362	2.8509042	Binuclear
2.868964	8.383439	3.6485794	Binuclear
2.8009667	8.598304	3.6153843	Binuclear
4.2270207	6.4742537	2.8687286	Binuclear
2.7331114	8.891603	3.5505888	Binuclear
2.747689	9.511155	3.5445473	Binuclear
2.823684	9.48208	3.4761753	Binuclear
3.4894967	9.541594	2.8796024	Binuclear
3.5152993	9.5942545	2.9006453	Binuclear
3.0966988	9.542036	3.3167446	Binuclear
3.7716358	9.558552	2.778781	Binuclear
3.4456372	7.5896173	3.9944217	Binuclear
3.757877	6.737339	4.197016	Binuclear
3.4648676	8.29877	3.879322	Binuclear
2.5115285	9.416274	4.0257664	Polylobed
3.3397727	8.533045	3.7995875	Binuclear
2.6364138	9.551685	3.9035916	Polylobed
2.5789747	9.423088	3.9616277	Polylobed
2.828539	7.035173	3.740025	Binuclear
2.7748399	6.8731194	3.7698295	Binuclear
2.6590981	8.537376	3.8223577	Binuclear
2.8108304	8.49535	3.7246983	Binuclear
2.8124008	9.543537	3.4316418	Binuclear
2.9610314	9.010769	3.810333	Binuclear
3.8143463	7.2738166	3.2928183	Binuclear
2.879568	9.484002	3.4430172	Binuclear
2.8370569	8.050175	3.7253869	Binuclear
2.613867	9.407553	3.5072162	Binuclear
2.713254	8.699125	3.6967683	Binuclear
2.5756314	9.407239	3.501208	Binuclear
2.6724892	8.752791	3.731519	Binuclear
2.7486513	9.487824	3.4600399	Binuclear
2.6572587	9.310815	3.6337879	Binuclear
3.0199964	8.764073	3.6098697	Binuclear
2.762064	9.3799095	3.548886	Binuclear
3.2218444	8.578041	3.7002048	Binuclear
3.300913	8.196292	4.0990644	Binuclear
3.313437	8.209677	4.4128904	Binuclear
2.8668108	9.335886	3.6266954	Binuclear
3.3821566	8.893723	3.2700691	Binuclear
2.856981	9.289512	3.613462	Binuclear
2.9594626	9.201099	3.7829807	Binuclear
2.8333719	9.284274	3.5640826	Binuclear
2.7371323	8.90115	3.6609247	Binuclear
2.7807772	8.720687	3.5889938	Binuclear
2.7412775	9.251562	3.5470371	Binuclear
2.8571496	8.744639	3.9836936	Binuclear
3.0796847	8.16675	4.1335115	Binuclear
4.5362782	8.271951	4.1337895	Binuclear
3.0959384	9.59852	3.260676	Binuclear
4.695507	6.8883853	4.3474493	Binuclear
3.1190872	9.545394	3.3092492	Binuclear
2.9488847	8.758832	3.95361	Binuclear
3.3862548	7.969647	4.286604	Binuclear
3.4984906	7.504417	4.0780687	Binuclear
3.5506198	7.598361	4.157257	Binuclear
4.1012053	7.4679127	2.9383261	Binuclear
3.3185983	9.665936	3.0407	Binuclear
3.0446045	9.55049	3.36627	Binuclear
3.0416067	9.572503	3.3426318	Binuclear
3.1474028	9.479719	3.484914	Polylobed
2.6114259	9.111702	3.6446934	Binuclear
5.679978	6.0972233	4.3669496	Polylobed
2.6520307	8.96121	3.617023	Binuclear
3.311537	9.256752	3.8512454	Polylobed
5.268785	5.9985185	4.618052	Polylobed
3.1361744	9.28856	3.79485	Polylobed
3.1104927	9.374639	3.7486172	Polylobed
4.571662	5.4813843	3.5161035	Polylobed
4.7767906	6.851005	3.7959416	Binuclear
3.7219112	8.382139	3.3495002	Binuclear
2.6870615	9.364537	3.5465975	Binuclear
2.694628	9.461534	3.4933748	Binuclear
2.7131338	9.421319	3.4775128	Binuclear
2.5777435	9.324036	3.55661	Binuclear
2.5073907	9.136618	3.7436712	Binuclear
2.7010634	9.410122	3.4964807	Binuclear
2.4767706	9.167546	3.6886573	Binuclear
4.4394093	9.027943	3.3742473	Interphase
2.9372184	9.375766	3.4573538	Binuclear
2.5505838	9.127906	3.7051828	Binuclear
3.1514523	9.314962	3.4393423	Binuclear
5.6890364	9.27931	3.0680256	Interphase
2.4856384	9.091889	3.8359363	Binuclear
4.5958104	8.88909	3.391341	Interphase
5.4838886	8.820471	2.8852584	Interphase
5.589244	9.433911	3.1868129	Interphase
2.8374062	8.672717	3.555665	Binuclear
4.1481643	8.933906	3.3434973	Binuclear
2.6810725	8.555039	3.6543088	Binuclear
2.9475558	9.616232	3.5908964	Binuclear
3.4204493	9.478251	3.1443686	Polylobed
2.8439107	9.629507	3.5304148	Polylobed
2.8191643	9.677133	3.5062513	Polylobed
4.8844004	9.394731	2.9437222	Artefact
4.843469	9.193599	2.901892	Artefact
4.8307877	9.411482	2.9901717	Artefact
2.8323574	9.430807	3.5203893	Polylobed
5.685919	7.0631886	2.9561646	Polylobed
5.8205104	7.652508	2.9754903	Polylobed
2.820185	9.352616	3.5638187	Polylobed
4.6753945	7.6093035	3.560822	Polylobed
5.3508134	8.922504	3.5048685	Interphase
2.865852	9.350826	3.5847924	Polylobed
3.2758408	8.148676	4.2184057	Polylobed
3.030705	7.839172	4.0702076	Polylobed
3.0205033	7.8088336	4.097872	Polylobed
3.044175	7.7816916	4.0688	Polylobed
2.3865721	8.826136	3.8273635	Polylobed
2.3607945	8.677456	3.7861369	Polylobed
2.3818498	8.707699	3.7783513	Polylobed
4.9416933	8.973635	3.6238768	Apoptosis
5.170473	9.305298	3.534316	Apoptosis
4.593503	9.482739	3.094845	Artefact
4.7479367	9.538798	3.107585	Artefact
3.0785263	9.328954	3.244113	Artefact
5.0973077	9.3428135	3.3803391	Artefact
4.7037296	9.498151	3.08745	Artefact
2.9972246	9.20923	3.491632	Artefact
4.680906	9.487179	3.0738745	Artefact
4.637124	8.9058485	2.736645	Artefact
2.9896908	9.282478	3.4110804	Artefact
4.7403073	9.4987135	3.0878208	Artefact
4.8650174	9.505775	3.0644922	Artefact
4.9489036	7.6307144	4.353613	Hole
2.608046	9.387305	3.7990513	Polylobed
2.7102144	9.549838	3.9223096	Polylobed
2.7191412	9.5173025	3.863896	Polylobed
3.0435581	8.646755	4.1476474	Polylobed
3.0923622	8.788829	3.9867733	Polylobed
2.6503274	9.508054	3.9078634	Polylobed
3.0861917	8.6002655	4.191927	Polylobed
7.7636847	6.1521773	2.4724224	Hole
2.507721	7.8734283	3.8640792	Polylobed
2.4521554	7.852751	3.899332	Polylobed
2.4582326	7.830548	3.8773155	Polylobed
2.4497182	7.823821	3.8897789	Polylobed
2.5138514	7.8923216	3.8761058	Polylobed
3.1781323	8.418049	4.411856	Polylobed
3.5792892	7.3593087	4.449195	Polylobed
5.9165998	8.127312	3.62591	Polylobed
5.844394	8.206088	3.5840466	Polylobed
3.0860462	8.98731	4.1219325	Polylobed
3.6330397	9.464651	3.1165774	Hole
2.7349434	8.91429	3.9255705	Polylobed
5.5766835	6.7556596	2.3308604	Binuclear
5.441889	6.7239943	2.2766073	Binuclear
7.042503	6.9894304	2.6266875	UndefinedCondensed
5.7163186	6.7283473	2.8018684	Large
2.9780884	7.900745	3.7046137	Interphase
3.1112077	9.542591	3.319839	Binuclear
3.0229266	9.552399	3.3406339	Binuclear
2.7979183	8.0253525	3.591938	Interphase
2.8077326	7.936875	3.6258152	Binuclear
3.516217	8.686992	3.3264842	Binuclear
2.821595	7.8055367	3.545604	Binuclear
2.8301218	8.638759	3.530518	Binuclear
2.8530257	8.6721	3.5307212	Binuclear
4.075854	6.770067	2.4290664	Binuclear
4.121283	6.781831	2.398994	Binuclear
5.4901204	8.622794	3.6331637	Hole
7.645736	6.49176	2.9610255	Folded
4.062221	6.5982795	3.049097	Folded
5.4474773	6.89276	2.455214	Hole
5.6103516	7.1517963	3.1005685	Folded
6.6075954	6.7984824	3.176279	Hole
8.0187645	6.3247733	2.5599236	Hole
7.1629987	6.416382	3.8989139	Folded
4.2766733	9.261221	2.9236636	Hole
5.227637	5.7248645	2.828871	Hole
4.6455073	6.0648713	3.8989289	Folded
4.813309	5.708975	3.046609	Folded
6.236294	7.457767	3.3504894	Hole
6.5646715	7.304397	3.569728	Hole
4.2381616	6.1075644	4.5902314	Polylobed
4.049437	5.418553	5.3855624	Polylobed
5.0243273	6.1602364	2.2816403	Hole
4.5740643	6.04427	2.1003022	Elongated
5.6592674	5.603634	2.9119587	Folded
7.5059648	6.776659	3.693458	Apoptosis
5.428893	5.6051097	2.9303184	Folded
7.57528	6.8711185	3.8763614	Apoptosis
5.167035	5.7779055	2.8444273	Folded
5.9697213	7.4998593	3.3220716	Hole
8.452522	6.3421235	2.2079685	Apoptosis
7.7845435	6.0701957	3.4006457	Apoptosis
7.3075223	5.8338776	3.2596838	Apoptosis
6.640851	6.522578	3.4858782	Apoptosis
8.910543	5.9679804	3.5329645	Apoptosis
7.4465747	6.3592157	2.8232167	Apoptosis
7.4679193	6.3726	2.8822613	Apoptosis
8.459375	6.1522927	2.2401779	Apoptosis
8.385618	6.1917253	2.2924101	Apoptosis
7.9151545	6.7249923	2.068753	Hole
7.7869496	6.623512	2.2087772	Hole
6.3948717	7.286856	3.4128153	Apoptosis
8.540467	6.043836	2.5430498	Apoptosis
8.744202	5.894247	2.4397004	Apoptosis
8.69781	5.921256	2.4061608	Apoptosis
6.3240194	7.56538	3.0726788	Folded
5.653155	6.609898	2.2885718	Folded
6.764286	5.8724756	3.045602	Polylobed
6.5699472	7.7977467	2.1070266	Hole
4.6036882	6.4690804	1.9756691	Folded
4.0302563	5.6796665	3.9260604	Folded
3.9813805	5.5214643	5.433066	Polylobed
3.935024	5.245295	3.5943372	Folded
3.9062757	5.238665	3.5776873	Folded
6.095666	6.7455263	2.5592172	Folded
6.0322075	6.7659135	2.5744271	Folded
4.887108	6.4526772	2.28493	Folded
6.0459476	8.115034	2.1262822	Hole
6.3396163	7.5524783	3.0543475	Folded
4.80609	6.4438715	2.0780048	Folded
6.5781155	7.737935	2.050859	Hole
4.6091523	6.0342774	2.040937	Folded
7.6168017	6.713656	3.2690692	Apoptosis
7.1324625	8.008084	2.2195406	Apoptosis
7.14972	8.065534	2.289315	Apoptosis
6.1868935	7.9803433	2.0804489	SmallIrregular
7.914721	6.699723	2.951642	Apoptosis
7.571708	7.830192	2.2100422	SmallIrregular
7.488845	6.554	3.2699256	Apoptosis
4.589174	8.128078	3.1820514	Binuclear
7.3331227	7.990572	3.1525776	Apoptosis
4.672997	8.225946	3.712712	Binuclear
4.768547	9.050996	3.9050965	Polylobed
5.1521263	9.02308	3.7320235	Polylobed
4.918208	9.259218	3.771602	Polylobed
5.1061587	9.186764	3.5937698	Polylobed
5.093008	9.217497	3.6073472	Polylobed
4.945679	9.250998	3.7076526	Polylobed
5.1174135	9.338891	3.393212	Polylobed
5.2088313	9.100434	3.0221388	Polylobed
4.7576585	7.567896	3.3894699	Polylobed
6.0838346	7.98545	2.0471318	SmallIrregular
2.760066	8.639089	4.0595484	Binuclear
3.007162	7.960248	3.9196994	Binuclear
7.868408	7.577858	1.8886054	Hole
7.9637046	7.4352155	1.8355407	SmallIrregular
7.996136	7.344329	1.8354558	Hole
4.5191126	7.2658405	2.3580277	Elongated
7.1868978	7.6386213	2.0344734	Hole
7.481013	7.8479366	1.9671348	Hole
6.458808	6.2152457	2.1823003	Folded
6.4771724	6.201169	2.1814873	Folded
6.1108184	8.032058	2.0489867	SmallIrregular
6.097323	7.662049	2.692014	SmallIrregular
7.577962	7.758708	2.0212612	Hole
6.943292	7.956029	2.9481368	Hole
8.106078	7.0534596	1.8375452	Hole
7.54605	7.8063116	2.038277	SmallIrregular
8.03334	7.2602043	1.8277609	Hole
8.221271	6.344029	3.1402104	Hole
7.1473584	8.316239	2.5502248	Hole
6.3381276	8.575486	2.6439972	Prometaphase
6.4236894	9.320322	2.3897579	SmallIrregular
2.879613	9.537886	3.460436	Polylobed
6.9266477	8.169264	1.9948798	SmallIrregular
7.300713	8.250344	2.2530127	SmallIrregular
7.1883755	8.328465	2.2440042	SmallIrregular
3.946911	7.6257305	3.3753595	Polylobed
3.715643	7.2946677	3.377848	Polylobed
7.0171514	6.1587644	2.4358764	Elongated
7.2536044	6.3005557	2.4239783	SmallIrregular
5.5166984	6.906894	3.2186248	SmallIrregular
6.4988036	6.2028265	2.1809382	Folded
6.477572	6.2104416	2.176758	Folded
4.705525	6.5550776	1.9972265	Elongated
5.891654	5.9045067	2.3700216	Elongated
5.2489505	9.188406	3.343138	Polylobed
5.1790123	9.298129	3.2244093	Polylobed
5.2117033	9.396034	3.0057516	Polylobed
5.217713	9.086104	3.0234315	Polylobed
6.0806203	7.988574	2.0588956	SmallIrregular
7.6641145	7.8387914	1.9648603	SmallIrregular
7.245618	8.028962	2.4704707	SmallIrregular
7.2205086	8.314524	2.2166607	SmallIrregular
7.3981323	8.203065	2.1684375	SmallIrregular
3.8076231	7.7372503	3.1081553	Polylobed
3.820087	7.4998503	2.897489	Polylobed
3.8933039	7.8575554	2.7318006	Polylobed
4.5783195	9.240258	3.450512	MetaphaseAlignment
6.439039	8.81922	3.2548592	MetaphaseAlignment
8.069276	5.907904	3.37555	MetaphaseAlignment
7.2078657	7.9684453	3.286461	MetaphaseAlignment
6.3155074	8.170381	3.236764	MetaphaseAlignment
6.4114614	8.324028	3.281745	MetaphaseAlignment
6.080367	8.539432	3.7835884	MetaphaseAlignment
7.0922923	8.226645	3.1986797	MetaphaseAlignment
6.284193	8.058048	3.7469025	MetaphaseAlignment
5.9838543	8.6797085	3.6212695	MetaphaseAlignment
6.1378083	8.968031	3.2425244	Apoptosis
6.9215746	7.868809	2.62808	Apoptosis
6.91205	7.9065204	2.6157691	Apoptosis
5.6227922	7.913946	3.754948	MetaphaseAlignment
6.9954205	7.8637676	2.5747988	Apoptosis
5.9639826	8.565729	3.833225	MetaphaseAlignment
8.004406	6.0414495	3.265268	MetaphaseAlignment
7.316079	6.654698	3.7190583	MetaphaseAlignment
7.279823	6.55261	3.570943	MetaphaseAlignment
6.3985386	7.069759	3.205687	Apoptosis
5.5281043	8.715253	3.5124	Apoptosis
6.375243	8.339583	2.650088	MetaphaseAlignment
5.8247323	7.6706915	3.400552	MetaphaseAlignment
6.076665	8.267826	3.9380388	MetaphaseAlignment
5.857596	8.857153	3.3047435	MetaphaseAlignment
8.184989	6.627116	1.95678	Hole
6.8067036	7.6356125	3.562786	Hole
8.188016	6.167039	2.5391512	Apoptosis
8.195068	6.20034	2.5295548	Apoptosis
6.4327292	5.942656	2.469759	Elongated
5.854267	8.178389	3.340686	Elongated
8.2905035	6.1524863	2.3525076	Apoptosis
7.688562	7.744689	1.9454814	Hole
7.696616	7.770181	1.9559716	Hole
7.6500444	7.820557	2.042878	Hole
4.6483946	5.8837476	2.4568117	Elongated
4.6010594	7.439645	3.220833	Interphase
7.5859284	6.900271	2.315211	Interphase
6.7619934	6.670223	2.787875	Interphase
5.6500406	8.107865	3.4220777	Elongated
6.6756263	7.3550515	4.1414056	Elongated
6.9028015	8.3815975	2.4631763	Interphase
8.129937	6.307232	2.2023125	Interphase
6.3406262	9.053574	2.4851253	Interphase
6.2941155	9.056282	2.4780502	Interphase
7.1003428	8.355445	2.3859367	Interphase
6.4286094	7.1545515	2.5936284	Interphase
5.6868567	7.7755556	3.4442217	Hole
5.647987	8.075115	3.4383433	Elongated
7.1342926	7.7059817	3.1897404	Hole
6.2868533	6.5261555	3.0411758	SmallIrregular
6.5116324	7.779601	3.6632788	SmallIrregular
7.3432755	7.344128	2.660602	SmallIrregular
8.005295	6.378041	2.6632903	SmallIrregular
7.6769767	7.780053	1.9929988	SmallIrregular
7.586943	7.7993703	2.1257002	SmallIrregular
