Metadata_DNA	Model_Type	Mitocheck_Phenotypic_Class	Model_Feature_Type	Model_Balance_Type	Average_Rank	Average_P_Value	Min_IQR_Rank	Max_IQR_Rank	Min_IQR_P_Value	Max_IQR_P_Value	Count
LT0013_38/LT0013_38_42_47.tif	final	Polylobed	DP	balanced	3.0	0.0241438432349516	3.0	3.0	0.0241438432349516	0.0241438432349516	1
LT0013_38/LT0013_38_42_47.tif	final	Polylobed	DP	unbalanced	3.0	0.0311207655415349	3.0	3.0	0.0311207655415349	0.0311207655415349	1
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Binuclear	CP	balanced	11.2	0.0339086398374171	12.0	14.0	0.0151617124759288	0.0198446927879445	5
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Binuclear	CP	unbalanced	9.4	0.0475964053169827	7.0	10.0	0.0346190181643645	0.0580070568200349	5
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Binuclear	CP_and_DP	balanced	10.4	0.006406909353079681	10.0	12.0	0.0005743770344809	0.0130191693965746	5
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Binuclear	CP_and_DP	unbalanced	7.4	0.07698126683883373	5.0	11.0	0.0130194602167688	0.0729271410149092	5
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Binuclear	CP_areashape_only	balanced	3.2	0.10126310231167186	2.0	4.0	0.0834024117595907	0.1129020423095566	5
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Binuclear	CP_areashape_only	unbalanced	7.4	0.06526796248587917	7.0	8.0	0.0539646174768438	0.0773257326017577	5
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Binuclear	CP_zernike_only	balanced	9.8	0.057811743166866235	10.0	11.0	0.0579533180404862	0.065733560279641	5
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Binuclear	CP_zernike_only	unbalanced	7.4	0.052952339603593225	7.0	8.0	0.0393590388987496	0.069546740249368	5
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Binuclear	DP	balanced	11.0	0.006917687127635422	9.0	14.0	0.0012731141724915	0.0099458852712945	5
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Binuclear	DP	unbalanced	4.8	0.280981854621826	1.0	7.0	0.0084551634672292	0.3580885174461077	5
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Elongated	CP	balanced	2.5	0.1554227028152449	1.75	3.25	0.12607071311740894	0.18477469251308085	2
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Elongated	CP	unbalanced	10.5	0.05242506860261865	8.75	12.25	0.041440201788729675	0.06340993541650762	2
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Elongated	CP_and_DP	balanced	4.5	0.17326776238176808	2.75	6.25	0.10616735828301685	0.24036816648051934	2
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Elongated	CP_and_DP	unbalanced	13.0	0.01191504139441265	12.0	14.0	0.011579558788935376	0.012250523999889924	2
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Elongated	CP_areashape_only	balanced	13.5	0.03747861675127005	13.25	13.75	0.03302627304327683	0.041930960459263276	2
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Elongated	CP_areashape_only	unbalanced	10.0	0.03810366545240925	9.0	11.0	0.031014991703324325	0.04519233920149418	2
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Elongated	CP_zernike_only	balanced	6.0	0.077402226759184	4.5	7.5	0.07201534992353455	0.08278910359483345	2
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Elongated	CP_zernike_only	unbalanced	10.0	0.02879623282621325	9.5	10.5	0.028528895201883675	0.029063570450542826	2
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Elongated	DP	balanced	8.0	0.01158141094558545	7.5	8.5	0.009640121275625775	0.013522700615545126	2
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Elongated	DP	unbalanced	7.5	0.052881243519412646	5.75	9.25	0.028576337840439375	0.07718614919838593	2
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Interphase	CP	balanced	7.25	0.05064147312917264	5.5	9.25	0.0361391605715517	0.07151867169828474	8
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Interphase	CP	unbalanced	5.0	0.1318840566317322	1.0	7.0	0.07327531536532407	0.15672874620195767	8
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Interphase	CP_and_DP	balanced	5.125	0.21922950585468307	1.0	9.25	0.01746919565627975	0.3870837702261222	8
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Interphase	CP_and_DP	unbalanced	6.125	0.07122459756091659	2.75	8.5	0.0343389703232764	0.09072243647379392	8
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Interphase	CP_areashape_only	balanced	4.875	0.08019915050020919	4.0	5.5	0.07484491972695115	0.08899237317881782	8
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Interphase	CP_areashape_only	unbalanced	3.75	0.11338943832748016	2.75	5.0	0.08777677683595977	0.12833518038464534	8
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Interphase	CP_zernike_only	balanced	5.0	0.0742467523300257	3.75	6.5	0.06674390413580714	0.08184468755222848	8
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Interphase	CP_zernike_only	unbalanced	1.875	0.14678887319291353	1.75	2.0	0.12876595846518285	0.15856218630582816	8
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Interphase	DP	balanced	4.5	0.09738355238423929	2.0	6.25	0.02690434557111185	0.09193388274119335	8
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Interphase	DP	unbalanced	8.125	0.03274287546376165	4.0	12.25	0.000733687845473125	0.033902945498068375	8
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Polylobed	CP	balanced	6.0	0.0938549687201853	6.0	6.0	0.0938549687201853	0.0938549687201853	1
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Polylobed	CP	unbalanced	2.0	0.1547578005083244	2.0	2.0	0.1547578005083244	0.1547578005083244	1
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Polylobed	CP_and_DP	balanced	12.0	0.0020520237061901	12.0	12.0	0.0020520237061901	0.0020520237061901	1
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Polylobed	CP_and_DP	unbalanced	2.0	0.1634856234999659	2.0	2.0	0.1634856234999659	0.1634856234999659	1
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Polylobed	CP_areashape_only	balanced	12.0	0.0307153605903539	12.0	12.0	0.0307153605903539	0.0307153605903539	1
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Polylobed	CP_areashape_only	unbalanced	2.0	0.1518644744519116	2.0	2.0	0.1518644744519116	0.1518644744519116	1
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Polylobed	CP_zernike_only	balanced	3.0	0.0823806922238336	3.0	3.0	0.0823806922238336	0.0823806922238336	1
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Polylobed	CP_zernike_only	unbalanced	1.0	0.1667048995687321	1.0	1.0	0.1667048995687321	0.1667048995687321	1
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Polylobed	DP	balanced	5.0	0.0318945946948617	5.0	5.0	0.0318945946948617	0.0318945946948617	1
LT0013_38/LT0013_38_42_47.tif	shuffled_baseline	Polylobed	DP	unbalanced	14.0	0.0001182411782995	14.0	14.0	0.0001182411782995	0.0001182411782995	1
LT0013_38/LT0013_38_42_75.tif	final	Binuclear	CP	balanced	2.875	0.4212379001213521	1.0	3.25	0.0785716554304045	0.7237544454322942	8
LT0013_38/LT0013_38_42_75.tif	final	Binuclear	CP	unbalanced	3.125	0.38636832074579025	1.0	3.25	0.05217151247304267	0.6828852137284851	8
LT0013_38/LT0013_38_42_75.tif	final	Binuclear	CP_and_DP	balanced	3.0	0.5153468728617705	1.0	3.75	0.0647200072811981	0.9376208563528261	8
LT0013_38/LT0013_38_42_75.tif	final	Binuclear	CP_and_DP	unbalanced	2.875	0.4834794384780593	1.0	3.5	0.0498426198797596	0.911728703571224	8
LT0013_38/LT0013_38_42_75.tif	final	Binuclear	CP_areashape_only	balanced	3.75	0.19362130748006887	1.75	4.25	0.0887340877460557	0.3008102368064722	8
LT0013_38/LT0013_38_42_75.tif	final	Binuclear	CP_areashape_only	unbalanced	3.75	0.16282657339882842	2.0	4.25	0.05485808638272	0.2623267355174284	8
LT0013_38/LT0013_38_42_75.tif	final	Binuclear	CP_zernike_only	balanced	3.875	0.13134986073930296	1.0	5.5	0.06690705329616747	0.16702490099453307	8
LT0013_38/LT0013_38_42_75.tif	final	Binuclear	CP_zernike_only	unbalanced	4.375	0.10725117496739967	2.75	5.25	0.05488020272502912	0.12404116806678889	8
LT0013_38/LT0013_38_42_75.tif	final	Binuclear	DP	balanced	2.625	0.5313364661697129	1.0	4.25	0.004773771033118525	0.8700627677988741	8
LT0013_38/LT0013_38_42_75.tif	final	Binuclear	DP	unbalanced	2.625	0.4800873134836863	1.0	5.0	0.008329455336911849	0.7733513084288318	8
LT0013_38/LT0013_38_42_75.tif	final	Large	CP	balanced	5.0	0.1136712642449645	3.5	6.5	0.0662471543131093	0.1610953741768197	2
LT0013_38/LT0013_38_42_75.tif	final	Large	CP	unbalanced	5.0	0.0391524701547524	4.0	6.0	0.02845902048255235	0.04984591982695245	2
LT0013_38/LT0013_38_42_75.tif	final	Large	CP_and_DP	balanced	3.5	0.0977081017977433	2.75	4.25	0.05892021000002845	0.13649599359545814	2
LT0013_38/LT0013_38_42_75.tif	final	Large	CP_and_DP	unbalanced	4.5	0.04901511713389705	3.75	5.25	0.034843024122617174	0.06318721014517692	2
LT0013_38/LT0013_38_42_75.tif	final	Large	CP_areashape_only	balanced	8.0	0.22078270580813783	4.5	11.5	0.11174971639261723	0.32981569522365844	2
LT0013_38/LT0013_38_42_75.tif	final	Large	CP_areashape_only	unbalanced	9.0	0.06124774971575945	6.0	12.0	0.031228497588100628	0.09126700184341828	2
LT0013_38/LT0013_38_42_75.tif	final	Large	CP_zernike_only	balanced	6.5	0.0572787951312491	5.25	7.75	0.05088521345826435	0.06367237680423385	2
LT0013_38/LT0013_38_42_75.tif	final	Large	CP_zernike_only	unbalanced	10.5	0.019133756762988348	9.75	11.25	0.016803930900938624	0.021463582625038075	2
LT0013_38/LT0013_38_42_75.tif	final	Large	DP	balanced	3.0	0.43494886069450145	2.0	4.0	0.22052451125895722	0.6493732101300457	2
LT0013_38/LT0013_38_42_75.tif	final	Large	DP	unbalanced	3.0	0.35000411823607597	2.0	4.0	0.18091201261583184	0.5190962238563201	2
LT0013_38/LT0013_38_42_75.tif	final	MetaphaseAlignment	CP	balanced	9.0	0.0031243236182548003	8.5	9.5	0.0023640392097007	0.0038846080268089	2
LT0013_38/LT0013_38_42_75.tif	final	MetaphaseAlignment	CP	unbalanced	9.0	0.0033227542206099	8.5	9.5	0.00272221057972265	0.003923297861497151	2
LT0013_38/LT0013_38_42_75.tif	final	MetaphaseAlignment	CP_and_DP	balanced	10.5	0.0078975827641172	10.25	10.75	0.0074770043435416	0.0083181611846928	2
LT0013_38/LT0013_38_42_75.tif	final	MetaphaseAlignment	CP_and_DP	unbalanced	11.0	0.0097084690871718	10.5	11.5	0.0094955881748982	0.009921349999445401	2
LT0013_38/LT0013_38_42_75.tif	final	MetaphaseAlignment	CP_areashape_only	balanced	4.5	0.0836921730843473	4.25	4.75	0.07881146681167615	0.08857287935701845	2
LT0013_38/LT0013_38_42_75.tif	final	MetaphaseAlignment	CP_areashape_only	unbalanced	5.5	0.05413807846275085	5.25	5.75	0.042625782917970374	0.06565037400753132	2
LT0013_38/LT0013_38_42_75.tif	final	MetaphaseAlignment	CP_zernike_only	balanced	6.0	0.07744833577653915	5.0	7.0	0.06569706153478683	0.08919961001829148	2
LT0013_38/LT0013_38_42_75.tif	final	MetaphaseAlignment	CP_zernike_only	unbalanced	6.5	0.07101675655323786	5.75	7.25	0.05665301463043297	0.08538049847604273	2
LT0013_38/LT0013_38_42_75.tif	final	MetaphaseAlignment	DP	balanced	11.5	0.0024155924933189003	10.75	12.25	0.0013828779927904	0.0034483069938474	2
LT0013_38/LT0013_38_42_75.tif	final	MetaphaseAlignment	DP	unbalanced	11.5	0.0033715524216803	10.75	12.25	0.00210700806680845	0.00463609677655215	2
LT0013_38/LT0013_38_42_75.tif	final	Polylobed	CP	balanced	5.333333333333333	0.0754590774923108	2.0	7.0	0.04895547719923492	0.11315556371061145	3
LT0013_38/LT0013_38_42_75.tif	final	Polylobed	CP	unbalanced	5.666666666666667	0.1261403063399915	2.0	7.5	0.07849885873037633	0.1891885077679628	3
LT0013_38/LT0013_38_42_75.tif	final	Polylobed	CP_and_DP	balanced	4.333333333333333	0.1029364804932059	2.0	5.5	0.0557079116293446	0.15427200081796735	3
LT0013_38/LT0013_38_42_75.tif	final	Polylobed	CP_and_DP	unbalanced	4.333333333333333	0.14481185638944208	2.0	5.5	0.10228132932605175	0.2170880050105595	3
LT0013_38/LT0013_38_42_75.tif	final	Polylobed	CP_areashape_only	balanced	6.333333333333333	0.0437415393068599	5.5	7.0	0.03405548291952715	0.05357299778020655	3
LT0013_38/LT0013_38_42_75.tif	final	Polylobed	CP_areashape_only	unbalanced	5.333333333333333	0.056218576380927	5.0	5.5	0.03914460967570205	0.06969014428252901	3
LT0013_38/LT0013_38_42_75.tif	final	Polylobed	CP_zernike_only	balanced	9.333333333333334	0.0380986259376511	9.0	9.5	0.03044845378697725	0.042993027843249945	3
LT0013_38/LT0013_38_42_75.tif	final	Polylobed	CP_zernike_only	unbalanced	6.333333333333333	0.0586561817508169	6.0	6.5	0.050896145275202004	0.0687285570910767	3
LT0013_38/LT0013_38_42_75.tif	final	Polylobed	DP	balanced	2.6666666666666665	0.22948276951977079	2.0	3.0	0.1631334644452156	0.3440819070213923	3
LT0013_38/LT0013_38_42_75.tif	final	Polylobed	DP	unbalanced	2.6666666666666665	0.336665394247417	1.5	3.5	0.2148480336452971	0.5047857813697881	3
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Binuclear	CP	balanced	10.0	0.04084731463990424	8.5	13.0	0.03041900774117165	0.04577518071744345	8
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Binuclear	CP	unbalanced	6.125	0.07013787544443809	3.75	7.5	0.042080003080162624	0.08316749623693917	8
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Binuclear	CP_and_DP	balanced	8.875	0.015855688390869288	6.0	12.0	0.008427091875512325	0.02210189854375745	8
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Binuclear	CP_and_DP	unbalanced	10.0	0.04259747039498549	8.5	12.5	0.0029694987606782254	0.0520575475474221	8
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Binuclear	CP_areashape_only	balanced	7.875	0.06443412079676918	4.75	10.5	0.032156962144197956	0.07025032436165715	8
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Binuclear	CP_areashape_only	unbalanced	9.125	0.04826759138775685	8.5	10.25	0.031050172619083525	0.05198216444047063	8
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Binuclear	CP_zernike_only	balanced	8.25	0.06803499422745068	6.5	11.0	0.05907998930126265	0.07811110836273005	8
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Binuclear	CP_zernike_only	unbalanced	8.25	0.051086381417409704	6.0	10.25	0.039953397058349674	0.06254578278495584	8
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Binuclear	DP	balanced	10.0	0.022749158765534988	8.0	13.25	0.002256197680928025	0.017721485558746124	8
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Binuclear	DP	unbalanced	8.875	0.12668156174043504	6.5	13.5	0.0003007378911958	0.032652961177951474	8
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Large	CP	balanced	5.5	0.07937085101610344	4.25	6.75	0.07191880975662462	0.08682289227558228	2
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Large	CP	unbalanced	12.5	0.0365991015307459	11.75	13.25	0.0332925948444682	0.039905608217023596	2
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Large	CP_and_DP	balanced	5.5	0.127642915241342	4.25	6.75	0.09149883480039431	0.16378699568228972	2
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Large	CP_and_DP	unbalanced	3.5	0.1756346611068941	2.25	4.75	0.10350144120263424	0.24776788101115393	2
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Large	CP_areashape_only	balanced	5.5	0.08959031098382235	3.75	7.25	0.07401570169529482	0.10516492027234987	2
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Large	CP_areashape_only	unbalanced	11.5	0.03202525400439335	10.75	12.25	0.025004435050955422	0.039046072957831274	2
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Large	CP_zernike_only	balanced	6.0	0.07765041626608975	3.5	8.5	0.06773474263354533	0.08756608989863418	2
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Large	CP_zernike_only	unbalanced	10.5	0.0294926401939144	9.75	11.25	0.0250681193194069	0.033917161068421894	2
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Large	DP	balanced	3.0	0.15821863402807454	2.5	3.5	0.09789498711078917	0.21854228094535993	2
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Large	DP	unbalanced	7.0	0.006234548848654851	7.0	7.0	0.005826383037804925	0.0066427146595047755	2
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	MetaphaseAlignment	CP	balanced	7.5	0.07966256536067005	4.25	10.75	0.04552801022184717	0.11379712049949292	2
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	MetaphaseAlignment	CP	unbalanced	4.5	0.0844856052337206	4.25	4.75	0.08369966510902835	0.08527154535841286	2
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	MetaphaseAlignment	CP_and_DP	balanced	12.5	0.01618327994393275	11.75	13.25	0.013420957770916174	0.018945602116949324	2
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	MetaphaseAlignment	CP_and_DP	unbalanced	11.0	0.03287217644612405	9.0	13.0	0.022292560871443476	0.043451792020804625	2
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	MetaphaseAlignment	CP_areashape_only	balanced	5.5	0.06818795548608744	5.25	5.75	0.06537952079000517	0.07099639018216973	2
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	MetaphaseAlignment	CP_areashape_only	unbalanced	9.5	0.0385665549355188	9.25	9.75	0.03558776685310715	0.04154534301793045	2
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	MetaphaseAlignment	CP_zernike_only	balanced	8.0	0.07140081697359935	4.5	11.5	0.060045908389502876	0.08275572555769582	2
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	MetaphaseAlignment	CP_zernike_only	unbalanced	7.5	0.06426665058365699	6.75	8.25	0.053390007092890546	0.07514329407442345	2
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	MetaphaseAlignment	DP	balanced	1.0	0.3839375741134817	1.0	1.0	0.3703873299195943	0.3974878183073691	2
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	MetaphaseAlignment	DP	unbalanced	13.0	0.0018396806505505498	12.5	13.5	0.001791163450324975	0.001888197850776125	2
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Polylobed	CP	balanced	5.0	0.0686735895570353	4.5	5.5	0.0629568614373545	0.07603006479562115	3
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Polylobed	CP	unbalanced	6.0	0.09906007040902574	5.0	7.5	0.06314490665606155	0.11898626376811075	3
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Polylobed	CP_and_DP	balanced	4.0	0.1508534553583574	2.5	5.0	0.11447252612528339	0.20868096067394984	3
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Polylobed	CP_and_DP	unbalanced	6.333333333333333	0.08177092146868593	3.0	8.5	0.05139411430057875	0.1219936506213753	3
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Polylobed	CP_areashape_only	balanced	4.0	0.08415824980941315	3.5	4.5	0.07947246020497865	0.09270463355364866	3
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Polylobed	CP_areashape_only	unbalanced	2.0	0.15333113534013118	1.5	2.5	0.12976481419943994	0.17077018848227243	3
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Polylobed	CP_zernike_only	balanced	8.666666666666666	0.06255582980274484	8.0	9.5	0.0597861773654242	0.0652402483810007	3
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Polylobed	CP_zernike_only	unbalanced	4.333333333333333	0.09887432085424974	3.5	5.0	0.0908248359581344	0.1142471945156106	3
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Polylobed	DP	balanced	3.0	0.15165937907725596	2.0	4.0	0.06291331289422544	0.2124306533355958	3
LT0013_38/LT0013_38_42_75.tif	shuffled_baseline	Polylobed	DP	unbalanced	5.666666666666667	0.6521059214287989	1.0	8.0	0.48266660746899076	0.9781585344629894	3
LT0013_38/LT0013_38_42_95.tif	final	Binuclear	CP	balanced	2.090909090909091	0.3565504778083302	1.0	3.0	0.027904358011460097	0.6880128039584541	11
LT0013_38/LT0013_38_42_95.tif	final	Binuclear	CP	unbalanced	2.090909090909091	0.31795046470959637	1.0	3.0	0.0196062904060813	0.6536678618887208	11
LT0013_38/LT0013_38_42_95.tif	final	Binuclear	CP_and_DP	balanced	2.1818181818181817	0.35632936811576776	1.0	3.0	0.0173142813516595	0.7714193298469267	11
LT0013_38/LT0013_38_42_95.tif	final	Binuclear	CP_and_DP	unbalanced	2.090909090909091	0.3195934881193122	1.0	2.5	0.022283917491697447	0.6914600295346791	11
LT0013_38/LT0013_38_42_95.tif	final	Binuclear	CP_areashape_only	balanced	4.181818181818182	0.15051050625728377	1.5	6.5	0.0180865894762718	0.2860225750408594	11
LT0013_38/LT0013_38_42_95.tif	final	Binuclear	CP_areashape_only	unbalanced	4.636363636363637	0.1263908418779088	2.0	7.5	0.0119079114518909	0.23633679706524158	11
LT0013_38/LT0013_38_42_95.tif	final	Binuclear	CP_zernike_only	balanced	4.090909090909091	0.1340936784902027	1.0	5.5	0.0457544069695027	0.1991731144678519	11
LT0013_38/LT0013_38_42_95.tif	final	Binuclear	CP_zernike_only	unbalanced	4.545454545454546	0.12127525915731416	3.0	5.5	0.055787324628623354	0.18009852802255788	11
LT0013_38/LT0013_38_42_95.tif	final	Binuclear	DP	balanced	1.9090909090909092	0.2798698139608128	1.5	2.0	0.0210286359142683	0.4523519678670185	11
LT0013_38/LT0013_38_42_95.tif	final	Binuclear	DP	unbalanced	1.9090909090909092	0.22867398308754697	1.5	2.0	0.0273698498496621	0.3010266096269687	11
LT0013_38/LT0013_38_42_95.tif	final	Large	CP	balanced	5.666666666666667	0.026462922528349402	3.5	7.0	0.0152071520169391	0.0385271434674161	3
LT0013_38/LT0013_38_42_95.tif	final	Large	CP	unbalanced	6.0	0.0178251375387993	3.5	7.5	0.0120970045850806	0.0258153273943892	3
LT0013_38/LT0013_38_42_95.tif	final	Large	CP_and_DP	balanced	5.666666666666667	0.020669470664835436	3.5	7.0	0.01415979881508705	0.0274074950652364	3
LT0013_38/LT0013_38_42_95.tif	final	Large	CP_and_DP	unbalanced	5.666666666666667	0.016045799035507933	3.5	7.0	0.011257478490256049	0.0211186494205756	3
LT0013_38/LT0013_38_42_95.tif	final	Large	CP_areashape_only	balanced	8.666666666666666	0.042390157452316536	5.5	10.5	0.02423467767296795	0.06160432159743475	3
LT0013_38/LT0013_38_42_95.tif	final	Large	CP_areashape_only	unbalanced	8.333333333333334	0.02103117956926147	5.0	10.0	0.012375537388373799	0.030464738245859553	3
LT0013_38/LT0013_38_42_95.tif	final	Large	CP_zernike_only	balanced	5.666666666666667	0.10124957117741756	3.0	7.5	0.0475103921859649	0.1492596606464697	3
